id,country,vendor_inco_term,shipment_mode,scheduled_delivery_date,delivered_to_client_date,vendor,line_item_quantity,line_item_value,weight_kgs,freight_cost_usd,line_item_insurance_usd
45505,South Sudan,EXW,Air,18-Oct-12,18-Oct-12,"Trinity Biotech, Plc",47,1504,15,870.22,2.11
45536,South Africa,DDP,Truck,16-Apr-13,16-Apr-13,S. BUYS WHOLESALER,2,36.18,,,0.04
45540,Vietnam,EXW,Air,18-Aug-14,18-Aug-14,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),12100,98010,1685,3251.35,100.75
45608,Kenya,EXW,Air,11-Sep-09,11-Sep-09,"Trinity Biotech, Plc",500,16000,170,2865.63,31.36
45609,Zimbabwe,EXW,Air,14-May-15,14-May-15,"Orgenics, Ltd",5000,25000,,,29.42
45640,South Africa,DDP,Truck,10-Feb-14,10-Feb-14,"RAININ INSTRUMENT, LLC.",2,46.9,,,0.06
45644,CÙte d'Ivoire,EXW,Air,20-Jun-14,20-Jun-14,Aurobindo Pharma Limited,2000,15160,150,1789.85,15.58
45648,"Congo, DRC",EXW,Air,04-Apr-14,04-Apr-14,"Trinity Biotech, Plc",90,2880,,,2.96
45652,South Africa,DDP,Truck,16-Apr-13,16-Apr-13,S. BUYS WHOLESALER,3,91.69,,,0.11
45695,Haiti,EXW,Air,18-Aug-12,18-Aug-12,Aurobindo Pharma Limited,1764,3951.36,106,1615.07,5.54
45705,South Africa,DDP,Ocean,07-Apr-11,13-Jun-11,Aurobindo Pharma Limited,28907,192231.55,,,317.18
45723,South Sudan,EXW,Air,24-Jan-14,24-Jan-14,"Orgenics, Ltd",115,920,149,3256.76,1.14
45729,South Africa,DDP,Ocean,04-Jan-12,04-Jan-12,Aurobindo Pharma Limited,92887,678075.1,4810,6599.86,1118.82
45741,South Sudan,EXW,Air,25-Jul-15,25-Jul-15,"Trinity Biotech, Plc",35,1120,,,1.32
45793,South Africa,DDP,Truck,07-May-15,07-May-15,PHARMACY DIRECT,5000,177172.11,,,208.53
45801,Kenya,CIP,Air,08-Feb-12,08-Feb-12,BIOLYTICAL LABORATORIES INC.,32,2657.28,58,836.14,3.73
45848,"Congo, DRC",FCA,Air,20-Nov-13,18-Nov-13,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),20,616.4,52,1573.41,0.76
45929,Mozambique,EXW,Air,10-Feb-14,10-Feb-14,"Orgenics, Ltd",9575,766000,3890,29244.02,787.45
45968,Vietnam,FCA,Air,29-Sep-09,29-Sep-09,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),320,26304,88,823.94,51.56
45977,Tanzania,EXW,Air,07-Mar-14,07-Mar-14,Aurobindo Pharma Limited,20172,109533.96,1104,5765.11,135.49
46005,Rwanda,CIP,Air,28-Jun-12,28-Jun-12,CIPLA LIMITED,9565,18651.75,6490,3010.89,26.15
46010,Rwanda,CIP,Air,09-Dec-10,09-Dec-10,HETERO LABS LIMITED,63254,166990.56,3700,,360.03
46067,Tanzania,FCA,Air,14-Jul-11,14-Jul-11,LAWRENCE LABORATORIES (SUBSIDIARY OF BRISTOL MYERS SQUIBB),18311,433421.37,,,715.15
46082,Ethiopia,EXW,Air,25-Apr-12,25-Apr-12,"Trinity Biotech, Plc",43,1376,15,406.68,1.93
46095,Haiti,CIP,Air,26-Aug-15,26-Aug-15,"MSD LATIN AMERICA SERVICES, S. DE R.L. DE C.V.",420,7123.2,,,8.38
46099,South Africa,DDP,Air,09-Jun-10,10-Jun-10,Aurobindo Pharma Limited,38341,111955.72,4522,6369.8,241.38
46106,South Sudan,EXW,Air,08-Feb-13,08-Feb-13,"Trinity Biotech, Plc",597,19104,209,3088.04,26.78
46114,Sierra Leone,EXW,Air,06-May-15,06-May-15,"Standard Diagnostics, Inc.",1500,30750,,,36.19
46127,Rwanda,EXW,Ocean,17-Oct-11,17-Oct-11,HETERO LABS LIMITED,236925,575727.75,13622,82095.85,1241.27
46129,Mozambique,EXW,Air,10-Mar-11,10-Mar-11,"Orgenics, Ltd",61,4739.7,28,1001.47,7.82
46130,Vietnam,EXW,Air,17-Feb-14,17-Feb-14,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),40593,452611.95,4585,6881.65,559.88
46156,Tanzania,EXW,Air,25-May-12,25-May-12,"Orgenics, Ltd",2926,234080,1394,24596.33,328.18
46170,South Africa,DDP,Ocean,14-Sep-11,14-Sep-11,Aurobindo Pharma Limited,19836,167019.12,1820,698,275.58
46177,South Africa,DDP,Truck,29-Aug-14,29-Aug-14,S. BUYS WHOLESALER,104,2036.11,,,2.52
46198,Vietnam,FCA,Air,06-Jul-12,06-Jul-12,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),1922,116896.04,467,1842.23,163.89
46206,South Africa,DDP,Truck,21-Oct-09,21-Oct-09,S. BUYS WHOLESALER,2600,16744.82,,,32.82
46209,Rwanda,EXW,Air,27-Oct-09,27-Oct-09,"Orgenics, Ltd",5084,355880,1153,46638.41,697.52
46227,South Africa,DDP,Truck,29-Aug-14,29-Aug-14,S. BUYS WHOLESALER,124,3352.74,,,4.15
46228,Zimbabwe,EXW,Air,30-Jul-14,30-Jul-14,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),48127,95772.73,2383,18232.17,98.45
46250,"Congo, DRC",EXW,Air,12-Feb-15,12-Feb-15,MICRO LABS LIMITED,3974,6835.28,209,3743.84,7.03
46310,Sierra Leone,EXW,Air,20-May-15,20-May-15,"Trinity Biotech, Plc",400,12800,,,15.07
46323,Ghana,EXW,Air,17-Jul-14,17-Jul-14,Aurobindo Pharma Limited,2286,3451.86,972,7719,3.55
46348,Mozambique,EXW,Air,09-Oct-13,09-Oct-13,STRIDES ARCOLAB LIMITED,18025,52633,1139,4683.02,65.11
46353,Nigeria,EXW,Air,21-Dec-12,21-Dec-12,"Trinity Biotech, Plc",6042,193344,1990,22859.07,271.07
46355,Haiti,EXW,Air,25-Aug-14,25-Aug-14,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),58,232,19,1274.35,0.24
46372,South Africa,DDP,Truck,31-May-10,31-May-10,S. BUYS WHOLESALER,120,1897.36,,,4.09
46395,South Africa,DDP,Truck,09-Dec-13,09-Dec-13,S. BUYS WHOLESALER,4,92.5,,,0.1
46409,"Congo, DRC",EXW,Air,23-Jul-15,23-Jul-15,"Orgenics, Ltd",552,44160,,,51.98
46411,CÙte d'Ivoire,EXW,Air,22-Jan-14,22-Jan-14,"Orgenics, Ltd",4400,352000,1808,23237.62,435.42
46429,Mali,CIP,Air,20-May-15,20-May-15,Orasure Technologies Inc.,20,500,,,0.51
46432,CÙte d'Ivoire,EXW,Air,10-Nov-09,10-Nov-09,Aurobindo Pharma Limited,1461,33603,154,2986.16,65.86
46447,Uganda,CIP,Air,20-Nov-13,20-Nov-13,ASPEN PHARMACARE,841,56010.6,169,359.53,69.29
46460,Uganda,EXW,Air,08-Apr-15,08-Apr-15,Aurobindo Pharma Limited,1560,12542.4,166,1488.99,14.76
46464,CÙte d'Ivoire,EXW,Air,17-Feb-12,17-Feb-12,"Orgenics, Ltd",2746,219680,1312,27254.17,362.47
46468,South Africa,DDP,Ocean,06-Sep-11,06-Sep-11,STRIDES ARCOLAB LIMITED,515000,1251450,,,2064.89
46502,Vietnam,EXW,Air,02-Apr-13,02-Apr-13,HETERO LABS LIMITED,24377,170639,,,211.08
46512,CÙte d'Ivoire,EXW,Air,08-Sep-11,08-Sep-11,"Orgenics, Ltd",494,39520,240,7681.19,65.21
46513,South Africa,DDP,Truck,12-May-15,12-May-15,PHARMACY DIRECT,11,240.14,,,0.25
46556,South Africa,DDP,Truck,10-Dec-14,10-Dec-14,S. BUYS WHOLESALER,2,10.34,,,0.01
46574,Rwanda,CIP,Air,15-Jun-12,15-Jun-12,CIPLA LIMITED,672,2466.24,49,221.96,3.46
46582,Vietnam,EXW,Air,10-Jun-11,10-Jun-11,CIPLA LIMITED,4500,29025,320,4890.38,47.89
46587,South Africa,DDP,Air,11-Jun-10,11-Jun-10,Aurobindo Pharma Limited,52379,132518.87,2512,4116.82,285.71
46590,Vietnam,EXW,Air,21-Jul-10,21-Jul-10,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),63421,272710.3,5101,13241.08,587.96
46625,Sudan,EXW,Air,01-Nov-10,01-Nov-10,"Standard Diagnostics, Inc.",24,480,75,1539.55,1.03
46653,South Africa,DDP,Truck,24-Aug-09,24-Aug-09,S. BUYS WHOLESALER,300,2040.28,,,4
46669,Nigeria,EXW,Air,19-Oct-11,19-Oct-11,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",1850,53650,592,2951.78,88.52
46673,South Africa,DDP,Truck,07-Feb-14,07-Feb-14,S. BUYS WHOLESALER,189,6189.33,,,7.66
46688,South Africa,DDP,Truck,29-Aug-14,29-Aug-14,S. BUYS WHOLESALER,88,1722.87,,,2.13
46726,Uganda,DDP,Air,06-Jan-12,06-Jan-12,ASPEN PHARMACARE,83,6811.81,16,375,11.24
46727,Tanzania,EXW,Air,31-Dec-12,31-Dec-12,"Orgenics, Ltd",2264,181120,980,18638.44,253.93
46742,Vietnam,EXW,Air,06-Jun-14,06-Jun-14,EMCURE PHARMACEUTICALS LTD,12937,29755.1,875,2181.91,36.81
46844,CÙte d'Ivoire,EXW,Air,02-Mar-10,02-Mar-10,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",3049,82323,904,7208,177.49
46848,Vietnam,EXW,Air,04-Feb-13,04-Feb-13,MICRO LABS LIMITED,298,1317.16,,,1.85
46858,Mozambique,EXW,Air,18-Oct-12,18-Oct-12,"Orgenics, Ltd",215,1075,41,1001.02,1.51
46860,Vietnam,EXW,Air,25-Oct-10,25-Oct-10,STRIDES ARCOLAB LIMITED,24000,264000,2769,10546.68,569.18
46867,Uganda,EXW,Air,05-May-15,05-May-15,"Orgenics, Ltd",6118,489440,2477,19775.55,576.07
46869,CÙte d'Ivoire,EXW,Air,20-Feb-15,20-Feb-15,"Standard Diagnostics, Inc.",1400,28700,437,5408.93,29.5
46875,Zimbabwe,EXW,Air,18-Jun-14,18-Jun-14,"Orgenics, Ltd",8787,702960,3567,51732.62,722.64
46895,Nigeria,EXW,Air,06-Feb-14,06-Feb-14,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",3487,111584,1252,5850.25,138.03
46897,Vietnam,EXW,Air,08-Jan-14,08-Jan-14,HETERO LABS LIMITED,12693,45060.15,975,2048.91,55.74
46942,South Africa,DDP,Air,13-Oct-10,13-Oct-10,CIPLA LIMITED,10000,172800,1087,2531.3,372.56
46956,Namibia,EXW,Air,22-Mar-11,22-Mar-11,"Orgenics, Ltd",150,11655,34,947.35,19.23
46987,Tanzania,EXW,Air,31-Dec-12,31-Dec-12,"Orgenics, Ltd",2352,188160,1016,19026.72,263.8
47025,South Africa,DDP,Air,01-Jun-10,01-Jun-10,Aurobindo Pharma Limited,34044,158985.48,2892,6105.79,342.77
47035,Angola,EXW,Air,12-Mar-13,12-Mar-13,Aurobindo Pharma Limited,360,806.4,21,840.17,1
47048,Guyana,FCA,Air,05-Aug-11,05-Aug-11,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),1324,108832.8,334,2171.57,179.57
47050,Mozambique,EXW,Air,12-Dec-11,12-Dec-11,"Orgenics, Ltd",7587,589509.9,1306,26532.85,972.69
47077,Uganda,EXW,Air,15-Jun-15,15-Jun-15,EMCURE PHARMACEUTICALS LTD,9235,166230,1197,5375.13,195.65
47084,South Africa,DDP,Truck,24-Aug-15,24-Aug-15,PHARMACY DIRECT,30,445.57,,,0.46
47089,South Africa,DDP,Truck,16-Apr-13,16-Apr-13,S. BUYS WHOLESALER,517,2812.74,,,3.48
47136,South Africa,DDP,Truck,16-Apr-13,16-Apr-13,S. BUYS WHOLESALER,225,4157.82,,,5.14
47200,Haiti,EXW,Air,29-Oct-14,29-Oct-14,HETERO LABS LIMITED,29635,195887.35,2608,21886.49,201.37
47212,Uganda,FCA,Air,14-Nov-14,14-Nov-14,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),80,2465.6,136,2077.87,2.53
47221,South Sudan,EXW,Air,08-May-15,08-May-15,"Trinity Biotech, Plc",10,320,,,0.38
47233,South Africa,DDP,Truck,27-Aug-14,27-Aug-14,S. BUYS WHOLESALER,11,370.96,,,0.46
47236,Sudan,FCA,Air,29-Apr-11,29-Apr-11,"Orgenics, Ltd",25,200,2,1201.72,0.33
47253,Vietnam,EXW,Air,26-Jul-11,26-Jul-11,STRIDES ARCOLAB LIMITED,11000,58850,3828,15089.11,97.1
47301,Zimbabwe,EXW,Air,03-Feb-15,03-Feb-15,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),814,0.01,60,1344.94,0
47302,Guyana,EXW,Air,18-Apr-13,18-Apr-13,Aurobindo Pharma Limited,218,1002.8,,,1.24
47311,CÙte d'Ivoire,FCA,Ocean,23-Mar-12,23-Mar-12,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),1573,48479.86,393,40289,79.99
47312,South Africa,DDP,Truck,13-Jan-14,13-Jan-14,S. BUYS WHOLESALER,26,777.92,,,0.8
47356,South Africa,DDP,Air,09-Jun-10,10-Jun-10,Aurobindo Pharma Limited,11980,37737,4621,4762.44,81.36
47388,Haiti,EXW,Ocean,20-Dec-12,20-Dec-12,Aurobindo Pharma Limited,37680,288252,,,404.13
47400,Zimbabwe,EXW,Air,18-Jun-14,18-Jun-14,"Orgenics, Ltd",3939,19695,,,20.25
47406,Zambia,EXW,Air,05-Jun-13,05-Jun-13,"Orgenics, Ltd",2607,208560,1080,19598.71,257.99
47411,Uganda,EXW,Air,12-Dec-13,12-Dec-13,Aurobindo Pharma Limited,700,910,,,1.13
47413,Haiti,EXW,Air,24-Jan-14,24-Jan-14,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),5000,100000,1189,7296.97,123.7
47432,CÙte d'Ivoire,EXW,Air,08-Jul-14,08-Jul-14,"Standard Diagnostics, Inc.",1400,28700,468,5372.87,35.5
47443,Uganda,FCA,Air,20-Oct-09,20-Oct-09,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),120,4339.2,36,1025.69,8.5
47473,Zimbabwe,FCA,Air,20-Aug-15,20-Aug-15,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),4497,138597.54,3968,,163.13
47495,Swaziland,EXW,Ocean,19-Mar-12,19-Mar-12,Aurobindo Pharma Limited,46855,637228,7712,13491.19,1051.43
47516,South Africa,DDP,Truck,16-Apr-13,16-Apr-13,S. BUYS WHOLESALER,7242,148900.86,,,184.19
47536,Botswana,EXW,Air,02-Mar-11,02-Mar-11,"Orgenics, Ltd",10,800,5,767.63,1.32
47541,Rwanda,EXW,Air,04-Aug-12,04-Aug-12,HETERO LABS LIMITED,37140,86907.6,,,121.84
47546,Nigeria,FCA,Air,23-Jul-13,23-Jul-13,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),5360,31838.4,619,5506.01,39.38
47559,South Africa,DDP,Ocean,04-Feb-11,04-Feb-11,Aurobindo Pharma Limited,100000,235000,5634,17819.74,506.66
47576,South Africa,DDP,Ocean,05-Apr-11,30-May-11,CIPLA LIMITED,38400,107136,,,230.99
47581,Haiti,DDP,Truck,30-Oct-12,30-Oct-12,REINBOLD EXPORT IMPORT,1000,133000,,,164.52
47587,Guyana,EXW,Air,24-Sep-14,24-Sep-14,"Orgenics, Ltd",605,60500,,,62.19
47616,Zimbabwe,FCA,Air,08-Jul-13,08-Jul-13,LAWRENCE LABORATORIES (SUBSIDIARY OF BRISTOL MYERS SQUIBB),703,4921,162,2365.05,6.09
47625,South Africa,DDP,Air,13-Oct-10,01-Dec-10,CIPLA LIMITED,54247,424211.54,3728,3646.13,914.6
47638,Guyana,EXW,Air,08-Aug-11,08-Aug-11,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",15,435,6,325.67,0.72
47642,"Congo, DRC",EXW,Air,23-Jul-15,23-Jul-15,"Orgenics, Ltd",262,20960,,,24.67
47653,South Africa,DDP,Truck,28-Nov-14,28-Nov-14,PHARMACY DIRECT,33,844.57,,,0.87
47666,South Africa,DDP,Truck,24-Jul-15,24-Jul-15,PHARMACY DIRECT,8,122.18,,,0.13
47676,South Africa,DDP,Ocean,14-Sep-11,14-Sep-11,Aurobindo Pharma Limited,164,1380.88,,,2.28
47677,Vietnam,FCA,Air,03-Apr-13,03-Apr-13,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),187,4349.62,16,958.85,5.38
47722,South Africa,DDP,Truck,24-Aug-15,24-Aug-15,PHARMACY DIRECT,10,234.38,,,0.24
47759,Vietnam,EXW,Air,26-Oct-09,26-Oct-09,Aurobindo Pharma Limited,5964,51350.04,,,100.65
47817,South Sudan,EXW,Air,15-May-12,15-May-12,"Trinity Biotech, Plc",179,5728,63,2147.11,8.03
47831,Vietnam,FCA,Air,11-Dec-09,11-Dec-09,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),1720,141384,424,10296.99,277.11
47837,Rwanda,CIP,Air,10-Aug-09,10-Aug-09,HETERO LABS LIMITED,9300,28737,550,3054.13,56.32
47853,Tanzania,EXW,Air,18-Jan-10,18-Jan-10,"Orgenics, Ltd",2024,141680,461,6923.2,277.69
47857,Ethiopia,EXW,Air,27-Mar-12,27-Mar-12,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",340,9860,151,827.88,13.82
47862,Mozambique,CIP,Air,21-Nov-14,21-Nov-14,JANSSEN SCIENCES IRELAND UC (FORMERLY JANSSEN R&D IRELAND),50,2700,,,2.78
47864,Vietnam,FCA,Air,21-Jun-10,21-Jun-10,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),1785,146727,266,6937.66,316.34
47870,Sudan,EXW,Air,11-Jan-12,11-Jan-12,"Trinity Biotech, Plc",39,1248,13,581.73,2.06
47923,Zimbabwe,EXW,Air,07-Sep-09,07-Sep-09,"Orgenics, Ltd",1000,72000,324,3791.81,141.12
47937,Vietnam,EXW,Air,22-Apr-14,22-Apr-14,HETERO LABS LIMITED,24192,254016,3385,8764.53,314.22
47949,South Africa,DDP,Ocean,01-Feb-11,04-Mar-11,Aurobindo Pharma Limited,87018,394191.54,,,849.88
47953,Vietnam,EXW,Air,18-Mar-13,18-Mar-13,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),2231,4685.1,,,5.8
47975,Vietnam,FCA,Air,17-Nov-11,17-Nov-11,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),1575,129465,382,5528.41,213.62
47977,Zambia,EXW,Air,21-Jan-15,21-Jan-15,"Trinity Biotech, Plc",3000,96000,881,6664.29,112.99
47979,Vietnam,FCA,Air,09-Jul-15,09-Jul-15,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),300,6978,,,8.21
48043,Kenya,EXW,Air,12-Nov-10,12-Nov-10,"Orgenics, Ltd",8178,727842,1407,15200.59,1569.23
48044,South Sudan,EXW,Air,16-Aug-13,16-Aug-13,"Orgenics, Ltd",204,18156,,,22.46
48065,South Africa,DDP,Air,24-Aug-10,24-Aug-10,Aurobindo Pharma Limited,11668,35004,4396,3283.59,75.47
48099,"Congo, DRC",EXW,Air,02-Jul-15,02-Jul-15,"Trinity Biotech, Plc",41,1312,,,1.54
48102,South Africa,DDP,Truck,24-Aug-15,24-Aug-15,PHARMACY DIRECT,18,911.9,,,0.94
48120,Vietnam,EXW,Air,03-Aug-10,03-Aug-10,STRIDES ARCOLAB LIMITED,2400,5640,726,7388.14,12.16
48151,Rwanda,EXW,Air,24-Jan-12,24-Jan-12,Aurobindo Pharma Limited,42074,225095.9,4105,25382.52,315.58
48155,Vietnam,EXW,Air,16-Feb-11,16-Feb-11,HETERO LABS LIMITED,1008,7005.6,,,15.1
48182,Haiti,FCA,Air,10-Dec-14,10-Dec-14,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),272,1863.2,37,722.35,1.92
48184,Rwanda,EXW,Air,15-Jan-15,15-Jan-15,Aurobindo Pharma Limited,1592,12799.68,167,1923.14,13.16
48214,South Africa,DDP,Truck,09-Mar-15,09-Mar-15,PHARMACY DIRECT,19,243.66,,,0.25
48216,Tanzania,EXW,Air,25-May-12,25-May-12,"Trinity Biotech, Plc",4250,136000,1386,13215.15,190.67
48228,CÙte d'Ivoire,EXW,Air,03-Sep-13,03-Sep-13,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",3400,98600,1252,10821.66,121.97
48236,South Africa,DDP,Truck,27-Aug-14,27-Aug-14,S. BUYS WHOLESALER,36,987.14,,,1.22
48261,Rwanda,FCA,Air,21-Aug-15,21-Aug-15,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),350,10787,,,12.7
48301,CÙte d'Ivoire,EXW,Air,05-Jul-12,05-Jul-12,"Orgenics, Ltd",6290,503200,2995,57933.93,705.49
48319,South Africa,DDP,Truck,13-Jan-14,13-Jan-14,S. BUYS WHOLESALER,275,4974.52,,,5.11
48419,South Africa,DDP,Ocean,06-Dec-11,02-Nov-11,CIPLA LIMITED,10817,29422.24,1172,19007.72,48.55
48438,Uganda,CIP,Air,27-Jan-11,27-Jan-11,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),223,20404.5,21,761,33.67
48497,South Africa,DDP,Ocean,14-Feb-11,11-Feb-11,STRIDES ARCOLAB LIMITED,185954,459306.38,9019,13677.68,990.26
48500,Rwanda,EXW,Ocean,01-Mar-11,01-Mar-11,HETERO LABS LIMITED,176100,427923,24219,23736.39,922.6
48516,Haiti,EXW,Air,30-Mar-15,30-Mar-15,Aurobindo Pharma Limited,120,540,9,820.56,0.56
48517,Zimbabwe,EXW,Air,20-May-10,20-May-10,"Orgenics, Ltd",1845,132840,1000,18841.09,286.4
48519,South Sudan,EXW,Air,08-Nov-13,08-Nov-13,"Orgenics, Ltd",165,1320,,,1.63
48523,Tanzania,EXW,Air,07-Dec-12,07-Dec-12,"Orgenics, Ltd",2744,219520,1303,22223.94,307.77
48559,South Africa,DDP,Truck,24-Jul-15,24-Jul-15,PHARMACY DIRECT,20,256.48,,,0.26
48595,Vietnam,FCA,Air,13-Aug-15,13-Aug-15,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),400,9304,,,10.95
48623,Uganda,EXW,Air,21-Sep-12,21-Sep-12,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),1558,35055,195,3387.72,49.15
48624,Haiti,EXW,Ocean,20-Oct-14,20-Oct-14,Aurobindo Pharma Limited,15080,165276.8,,,169.9
48640,Burundi,EXW,Air,06-Jul-15,06-Jul-15,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",594,16394.4,63,877.52,19.3
48655,South Africa,DDP,Truck,27-Aug-14,27-Aug-14,S. BUYS WHOLESALER,20,66.33,,,0.08
48665,Burundi,EXW,Air,21-Apr-15,21-Apr-15,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",517,14269.2,56,812.84,16.79
48690,Haiti,EXW,Air,25-Apr-13,25-Apr-13,Aurobindo Pharma Limited,2064,2951.52,751,5754.16,3.65
48706,Rwanda,EXW,Ocean,01-Mar-11,01-Mar-11,HETERO LABS LIMITED,38113,157406.69,3077,6499.25,339.37
48729,South Africa,DDP,Truck,02-Jun-15,02-Jun-15,PHARMACY DIRECT,1,25.59,,,0.03
48741,CÙte d'Ivoire,EXW,Air,07-Apr-14,07-Apr-14,CIPLA LIMITED,3900,7215,321,3740.01,7.42
48746,South Africa,DDP,Air,24-Aug-10,24-Aug-10,Aurobindo Pharma Limited,32070,81137.1,1727,1791.42,174.93
48755,Haiti,EXW,Ocean,20-Dec-12,20-Dec-12,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),96,431.04,,,0.6
48757,South Africa,DDP,Truck,16-Apr-13,16-Apr-13,S. BUYS WHOLESALER,114,7956.64,,,9.84
48765,Kenya,EXW,Air,16-Feb-10,19-Feb-10,"Orgenics, Ltd",1,80,822,8664.89,0.17
48773,Nigeria,EXW,Air,09-Jul-14,09-Jul-14,"Orgenics, Ltd",9935,884215,4038,59711.34,908.97
48821,Haiti,EXW,Air,12-Sep-14,12-Sep-14,CIPLA LIMITED,936,1825.2,,,1.88
48825,Vietnam,EXW,Air,13-Jul-15,13-Jul-15,HETERO LABS LIMITED,22700,71505,,,84.16
48826,Mozambique,CIP,Air,23-Jun-10,23-Jun-10,INTERNATIONAL HEALTHCARE DISTRIBUTORS,320,3312,,,7.14
48839,CÙte d'Ivoire,EXW,Air,16-Feb-15,16-Feb-15,"Orgenics, Ltd",4750,380000,1930,23013.2,390.64
48842,South Africa,DDP,Truck,10-Jul-14,10-Jul-14,S. BUYS WHOLESALER,4,93.81,,,0.12
48857,South Africa,DDP,Air,24-Aug-10,21-Jan-11,Aurobindo Pharma Limited,11628,34884,4382,2154.52,75.21
48870,Guyana,FCA,Air,31-May-13,31-May-13,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),20,1216.4,52,1152.9,1.5
48872,"Congo, DRC",DDP,Truck,07-Apr-14,07-Apr-14,WAGENIA,2500,287975,,,296.04
48879,South Africa,DDP,Air,19-Jul-10,19-Jul-10,CIPLA LIMITED,11574,90508.68,793,916.22,195.14
48906,South Africa,DDP,Truck,02-Jun-15,02-Jun-15,PHARMACY DIRECT,13,283.8,,,0.29
48923,South Africa,DDP,Truck,26-Jan-15,26-Jan-15,PHARMACY DIRECT,6,366.99,,,0.38
48945,Uganda,EXW,Ocean,06-Nov-13,06-Nov-13,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),165179,1072011.71,37127,33981.11,1326.08
48958,"Congo, DRC",EXW,Air,04-Apr-14,04-Apr-14,"Trinity Biotech, Plc",30,960,,,0.99
48994,Vietnam,EXW,Air,03-Nov-14,03-Nov-14,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),20000,162000,4168,6717.79,166.54
49003,Tanzania,FCA,Air,24-Oct-11,24-Oct-11,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),20000,674000,4727,21584.02,1112.1
49014,Kenya,EXW,Air,30-Sep-11,30-Sep-11,"Orgenics, Ltd",8276,736564,2050,23226.6,1215.33
49025,Cameroon,EXW,Air,22-Oct-13,22-Oct-13,Orasure Technologies Inc.,2000,700000,5006,88560.19,865.9
49063,Nigeria,EXW,Air,07-Nov-13,05-Nov-13,"Orgenics, Ltd",3073,273497,1248,20602.3,338.32
49071,South Africa,DDP,Truck,12-May-15,12-May-15,PHARMACY DIRECT,3,47.7,,,0.05
49076,Vietnam,EXW,Air,05-Jul-13,05-Jul-13,HETERO LABS LIMITED,39045,320559.45,5092,7312.6,396.53
49085,Sudan,EXW,Air,06-Jan-12,06-Jan-12,"Orgenics, Ltd",4,32,2,942.64,0.05
49116,Tanzania,FCA,Air,26-Aug-14,26-Aug-14,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),268,8259.76,261,2569.33,8.49
49150,Ethiopia,EXW,Air,09-May-12,09-May-12,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",44,1276,,,1.79
49169,Rwanda,CIP,Air,26-Apr-12,26-Apr-12,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),4560,62335.2,561,5610.17,87.39
49211,South Africa,DDP,Ocean,31-Jan-12,31-Jan-12,CIPLA LIMITED,57925,157556,6220,7175.28,259.97
